ItemID,Year,Quantity,VehID
930010,2012,162774,2012KiaForte-930010-2012
930015,2012,526072,2012FordFusion-930015-2012
930015,2012,61080,2012LincolnMKZ-930015-2012
930108,2012,559348,2012FordEscape-930108-2012
930400,2012,59112,2012ToyotaAvalon-930400-2012
930400,2012,809770,2012ToyotaCamry-930400-2012
930400,2012,242108,2012ToyotaHighlander-930400-2012
930400,2012,86188,2012ToyotaVenza-930400-2012
930401,2012,809770,2012ToyotaCamry-930401-2012
930401,2012,242108,2012ToyotaHighlander-930401-2012
930403,2012,97506,2012Toyota4Runner-930403-2012
930403,2012,27310,2012ToyotaFJ Cruiser-930403-2012
930403,2012,263506,2012ToyotaTacoma-930403-2012
930413,2012,473310,2012ToyotaPrius-930413-2012
930413,2012,61178,2012ToyotaYaris-930413-2012
930455,2012,689992,2012HondaCivic-930455-2012
930456,2012,107146,2012HondaFit-930456-2012
930464,2012,13238,2012HondaInsight-930464-2012
930551,2012,77714,2012Mazda6-930551-2012
930555,2012,52944,2012MazdaCX-9-930555-2012
930603,2012,461210,2012HyundaiSonata-930603-2012
930603,2012,327914,2012KiaOptima-930603-2012
930603,2012,79534,2012KiaSportage-930603-2012
930605,2012,16888,2012HyundaiAzera-930605-2012
930605,2012,461210,2012HyundaiSonata-930605-2012
930177K,2012,526072,2012FordFusion-930177K-2012
930177K,2012,61080,2012LincolnMKZ-930177K-2012
930286K,2012,559348,2012FordEscape-930286K-2012
930529K,2012,75042,2012FordTransit Connect-930529K-2012
930558K,2012,24046,2012DodgeCaliber-930558K-2012
930558K,2012,80470,2012JeepCompass-930558K-2012
930558K,2012,134260,2012JeepPatriot-930558K-2012
930567K,2012,559348,2012FordEscape-930567K-2012
930568K,2012,59112,2012ToyotaAvalon-930568K-2012
930568K,2012,809770,2012ToyotaCamry-930568K-2012
930570K,2012,269272,2012Mazda3-930570K-2012
930570K,2012,32318,2012Mazda5-930570K-2012
930575K,2012,689992,2012HondaCivic-930575K-2012
930583K,2012,61054,2012AcuraRDX-930583K-2012
930583K,2012,622138,2012HondaCR-V-930583K-2012
930598K,2012,626184,2012ToyotaCorolla-930598K-2012
930876k,2012,277008,2012FordEdge-930876k-2012
930893K,2012,242108,2012ToyotaHighlander-930893K-2012
930894K,2012,242108,2012ToyotaHighlander-930894K-2012
930581K,2012,107146,2012HondaFit-930581K-2012
513179HD,2012,369368,2012ChevroletImpala-513179HD-2012
513214HD,2012,461876,2012ChevroletMalibu-513214HD-2012
513253K,2012,14410,2012AudiA3-513253K-2012
513253K,2012,58348,2012VolkswagenBeetle-513253K-2012
513253K,2012,46118,2012VolkswagenCC-513253K-2012
513253K,2012,13266,2012VolkswagenEos-513253K-2012
513253K,2012,87276,2012VolkswagenGolf-513253K-2012
513253K,2012,366524,2012VolkswagenJetta-513253K-2012
513253K,2012,250424,2012VolkswagenPassat-513253K-2012
513253K,2012,68022,2012VolkswagenTiguan-513253K-2012
513278F,2012,8512,2012HyundaiEquus-513278F-2012
513278F,2012,72970,2012HyundaiGenesis-513278F-2012
513199HD,2012,369368,2012ChevroletImpala-513199HD-2012
513227K,2012,1604,2012AudiR8-513227K-2012
950006,2012,26302,2012ToyotaSequoia-950006-2012
950006,2012,203242,2012ToyotaTundra-950006-2012
4110446,2012,97506,2012Toyota4Runner-4110446-2012
4110446,2012,27310,2012ToyotaFJ Cruiser-4110446-2012
4110446,2012,263506,2012ToyotaTacoma-4110446-2012
4110447,2012,5790,2012ToyotaLand Cruiser-4110447-2012
4110447,2012,26302,2012ToyotaSequoia-4110447-2012
4110447,2012,203242,2012ToyotaTundra-4110447-2012
930861,2012,21556,2012SmartFortwo-930861-2012
512394K,2012,35754,2012MitsubishiLancer-512394K-2012
512394K,2012,16982,2012MitsubishiOutlander-512394K-2012
512394K,2012,38932,2012MitsubishiOutlander Sport-512394K-2012
590451,2012,538544,2012FordFocus-590451-2012
590448,2012,308272,2012DodgeGrand Caravan-590448-2012
590448,2012,22286,2012VolkswagenRoutan-590448-2012
590324,2012,8512,2012HyundaiEquus-590324-2012
590324,2012,72970,2012HyundaiGenesis-590324-2012
950001,2012,97506,2012Toyota4Runner-950001-2012
950001,2012,27310,2012ToyotaFJ Cruiser-950001-2012
950001,2012,263506,2012ToyotaTacoma-950001-2012
512379,2012,15782,2012Nissan370Z-512379-2012
512351,2012,101621,2012ToyotaTundra-512351-2012
512352,2012,101621,2012ToyotaTundra-512352-2012
512228,2012,48753,2012Toyota4Runner-512228-2012
512228,2012,13655,2012ToyotaFJ Cruiser-512228-2012
512227,2012,48753,2012Toyota4Runner-512227-2012
512227,2012,13655,2012ToyotaFJ Cruiser-512227-2012
541007,2012,38032,2012KiaSedona-541007-2012
590367,2012,124586,2012FordFiesta-590367-2012
590399,2012,12372,2012SuzukiKizashi-590399-2012
590406,2012,78610,2012NissanJuke-590406-2012
590406,2012,20594,2012NissanLeaf-590406-2012
590407,2012,78610,2012NissanJuke-590407-2012
590407,2012,20594,2012NissanLeaf-590407-2012
590447,2012,308272,2012DodgeGrand Caravan-590447-2012
590447,2012,22286,2012VolkswagenRoutan-590447-2012
590455,2012,431708,2012HyundaiElantra-590455-2012
590455,2012,76204,2012HyundaiVeloster-590455-2012
590522,2012,163598,2012SubaruImpreza-590522-2012
SP500705,2012,39760,2012NissanArmada-SP500705-2012
SP500705,2012,46304,2012NissanTitan-SP500705-2012
530708,2012,35754,2012MitsubishiLancer-530708-2012
530708,2012,16982,2012MitsubishiOutlander-530708-2012
530711,2012,16982,2012MitsubishiOutlander-530711-2012
530713,2012,20560,2012InfinitiM45-530713-2012
530746,2012,16982,2012MitsubishiOutlander-530746-2012
530755,2012,133620,2012HyundaiAccent-530755-2012
530755,2012,87746,2012KiaRio-530755-2012
590362,2012,85811,2012DodgeJourney-590362-2012
590429,2012,404885,2012ToyotaCamry-590429-2012
590312,2012,20866,2012VolvoXC90-590312-2012
590361,2012,85811,2012DodgeJourney-590361-2012
590424,2012,404885,2012ToyotaCamry-590424-2012
590533,2012,526072,2012FordFusion-590533-2012
590533,2012,61080,2012LincolnMKZ-590533-2012
590247,2012,16982,2012MitsubishiOutlander-590247-2012
590409,2012,229444,2012ToyotaSienna-590409-2012
590444,2012,178294,2012ChevroletSonic-590444-2012
590205,2012,13478,2012MazdaMX-5 Miata-590205-2012
512400,2012,26302,2012ToyotaSequoia-512400-2012
590432,2012,270012,2012HondaOdyssey-590432-2012
590431,2012,44032,2012Mazda2-590431-2012
590380,2012,16708,2012NissanCube-590380-2012
512397,2012,2895,2012ToyotaLand Cruiser-512397-2012
512396,2012,2895,2012ToyotaLand Cruiser-512396-2012
590373,2012,473310,2012ToyotaPrius-590373-2012
510105,2012,17056,2012Porsche911-510105-2012
511026,2012,76008,2012BMWX3-511026-2012
512290,2012,89070,2012BMWX5-512290-2012
513028,2012,202964,2012SubaruLegacy-513028-2012
513028,2012,481056,2012SubaruOutback-513028-2012
500027,2012,76008,2012BMWX3-500027-2012
930861K,2012,21556,2012SmartFortwo-930861K-2012
590411,2012,473310,2012ToyotaPrius-590411-2012
HUB81,2012,538544,2012FordFocus-HUB81-2012
930406,2012,626184,2012ToyotaCorolla-930406-2012
590405,2012,85460,2012BuickVerano-590405-2012
590405,2012,48768,2012ChevroletVolt-590405-2012
500032,2012,1604,2012AudiR8-500032-2012
WB000058,2012,87746,2012KiaRio-WB000058-2012
510113,2012,17056,2012Porsche911-510113-2012
513369,2012,303976,2012JeepWrangler-513369-2012
A66,2012,46304,2012NissanTitan-A66-2012
590376,2012,15782,2012Nissan370Z-590376-2012
590454,2012,538544,2012FordFocus-590454-2012
930550,2012,20866,2012VolvoXC90-930550-2012
590326,2012,8512,2012HyundaiEquus-590326-2012
590326,2012,72970,2012HyundaiGenesis-590326-2012
515142,2012,997328,2012FordF-150-515142-2012
513326,2012,997328,2012FordF-150-513326-2012
6410,2012,165704,2012JeepLiberty-6410-2012
515166,2012,997328,2012FordF-150-515166-2012
550221,2012,997328,2012FordF-150-550221-2012
515132,2012,21893,2012FordF-450-515132-2012
515132,2012,8514,2012FordF-550-515132-2012
512273K,2012,20866,2012VolvoXC90-512273K-2012
512417F,2012,8512,2012HyundaiEquus-512417F-2012
512417F,2012,72970,2012HyundaiGenesis-512417F-2012
512473K,2012,21556,2012SmartFortwo-512473K-2012
930980,2012,97506,2012Toyota4Runner-930980-2012
930980,2012,263506,2012ToyotaTacoma-930980-2012
227-28465,2012,249034,2012NissanVersa-227-28465-2012
288-36428,2012,263506,2012ToyotaTacoma-288-36428-2012
513438,2012,89070,2012BMWX5-513438-2012
513438,2012,14502,2012BMWX6-513438-2012
288-51814,2012,87746,2012KiaRio-288-51814-2012
288-29099,2012,133620,2012HyundaiAccent-288-29099-2012
288-17119,2012,76204,2012HyundaiVeloster-288-17119-2012
288-32030,2012,538544,2012FordFocus-288-32030-2012
288-18934,2012,12860,2012SuzukiSX4-288-18934-2012
288-46139,2012,12860,2012SuzukiSX4-288-46139-2012
590249,2012,16982,2012MitsubishiOutlander-590249-2012
590229,2012,108874,2012AcuraMDX-590229-2012
590229,2012,1662,2012AcuraZDX-590229-2012
590229,2012,247454,2012HondaPilot-590229-2012
590228,2012,108874,2012AcuraMDX-590228-2012
40202-AX000,2012,249034,2012NissanVersa-40202-AX000-2012
515174,2012,27252,2012CadillacEscalade-515174-2012
515174,2012,51578,2012ChevroletAvalanche-515174-2012
515174,2012,648877,2012ChevroletSilverado 1500-515174-2012
515174,2012,146232,2012ChevroletTahoe-515174-2012
515174,2012,242627,2012GMCSierra 1500-515174-2012
515174,2012,59886,2012GMCYukon-515174-2012
515133,2012,21893,2012FordF-450-515133-2012
515133,2012,8514,2012FordF-550-515133-2012
515134,2012,21893,2012FordF-450-515134-2012
510029A,2012,559348,2012FordEscape-510029A-2012
510082K,2012,22016,2012AudiQ7-510082K-2012
510082K,2012,31090,2012PorscheCayenne-510082K-2012
510082K,2012,22552,2012VolkswagenTouareg-510082K-2012
512437F,2012,16888,2012HyundaiAzera-512437F-2012
512437F,2012,461210,2012HyundaiSonata-512437F-2012
512437F,2012,327914,2012KiaOptima-512437F-2012
512437F,2012,79534,2012KiaSportage-512437F-2012
513058,2012,79534,2012KiaSportage-513058-2012
590462,2012,20866,2012VolvoXC90-590462-2012
WB000004,2012,21512,2012ScionxD-WB000004-2012
WB000004,2012,61178,2012ToyotaYaris-WB000004-2012
698-382,2012,404885,2012ToyotaCamry-698-382-2012
698-383,2012,404885,2012ToyotaCamry-698-383-2012
698-414,2012,26472,2012MazdaCX-9-698-414-2012
698-415,2012,26472,2012MazdaCX-9-698-415-2012
698-431,2012,114722,2012ToyotaSienna-698-431-2012
698-432,2012,114722,2012ToyotaSienna-698-432-2012
698-433,2012,121054,2012ToyotaHighlander-698-433-2012
698-434,2012,121054,2012ToyotaHighlander-698-434-2012
698-435,2012,121054,2012ToyotaHighlander-698-435-2012
698-438,2012,121054,2012ToyotaHighlander-698-438-2012
698-439,2012,114722,2012ToyotaSienna-698-439-2012
698-482,2012,12023,2012DodgeCaliber-698-482-2012
698-483,2012,12023,2012DodgeCaliber-698-483-2012
550222,2012,997328,2012FordF-150-550222-2012
515143,2012,997328,2012FordF-150-515143-2012
513353,2012,1604,2012AudiR8-513353-2012
513391,2012,76008,2012BMWX3-513391-2012
512637,2012,234000,2012NissanSentra-512637-2012
515201,2012,97506,2012Toyota4Runner-515201-2012
515201,2012,27310,2012ToyotaFJ Cruiser-515201-2012
515201,2012,263506,2012ToyotaTacoma-515201-2012
515202,2012,26302,2012ToyotaSequoia-515202-2012
515202,2012,203242,2012ToyotaTundra-515202-2012
515203,2012,97506,2012Toyota4Runner-515203-2012
515203,2012,27310,2012ToyotaFJ Cruiser-515203-2012
515203,2012,263506,2012ToyotaTacoma-515203-2012
515204,2012,5790,2012ToyotaLand Cruiser-515204-2012
515204,2012,26302,2012ToyotaSequoia-515204-2012
515204,2012,203242,2012ToyotaTundra-515204-2012
931004,2012,431708,2012HyundaiElantra-931004-2012
931004,2012,76204,2012HyundaiVeloster-931004-2012
931000,2012,5992,2012BMWZ4-931000-2012
931033,2012,253308,2012KiaSoul-931033-2012
931043,2012,229444,2012ToyotaSienna-931043-2012
40202AX000,2012,249034,2012NissanVersa-40202AX000-2012
4350204112,2012,263506,2012ToyotaTacoma-4350204112-2012
44600T0BA00,2012,622138,2012HondaCR-V-44600T0BA00-2012
931048,2012,89070,2012BMWX5-931048-2012
4350204140,2012,263506,2012ToyotaTacoma-4350204140-2012
4779612AC,2012,92048,2012DodgeDurango-4779612AC-2012
4779612AC,2012,334916,2012JeepGrand Cherokee-4779612AC-2012
435020C021,2012,26302,2012ToyotaSequoia-435020C021-2012
435020C021,2012,203242,2012ToyotaTundra-435020C021-2012
435020C031,2012,26302,2012ToyotaSequoia-435020C031-2012
435020C031,2012,203242,2012ToyotaTundra-435020C031-2012
288-85692,2012,689992,2012HondaCivic-288-85692-2012
590418,2012,2510,2012NissanGT-R-590418-2012
590550,2012,35754,2012MitsubishiLancer-590550-2012
590550,2012,38932,2012MitsubishiOutlander Sport-590550-2012
590564,2012,78610,2012NissanJuke-590564-2012
590564,2012,311544,2012NissanRogue-590564-2012
FDWB12991,2012,124586,2012FordFiesta-FDWB12991-2012
FW394,2012,356588,2012ChevroletSonic-FW394-2012
44600TR0A00,2012,689992,2012HondaCivic-44600TR0A00-2012
HUB133,2012,559348,2012FordEscape-HUB133-2012
4350235220,2012,97506,2012Toyota4Runner-4350235220-2012
33406786999,2012,76008,2012BMWX3-33406786999-2012
33416776205,2012,89070,2012BMWX5-33416776205-2012
33416776205,2012,14502,2012BMWX6-33416776205-2012
515143,2012,82224,2012FordExpedition-515143-2012
515143,2012,18390,2012LincolnNavigator-515143-2012
513281,2012,103098,2012CadillacCTS-513281-2012
513281,2012,182628,2012ChevroletCamaro-513281-2012
515127,2012,32944,2012InfinitiQX56-515127-2012
513425,2012,20866,2012VolvoXC90-513425-2012
512150,2013,313594,2013ChevroletImpala-512150-2013
512273,2013,13690,2013VolvoXC90-512273-2013
512284,2013,255144,2013ToyotaHighlander-512284-2013
512284,2013,71692,2013ToyotaVenza-512284-2013
512237,2013,313594,2013ChevroletImpala-512237-2013
512244,2013,313594,2013ChevroletImpala-512244-2013
512319,2013,86268,2013VolkswagenBeetle-512319-2013
512319,2013,31344,2013VolkswagenCC-512319-2013
512319,2013,8356,2013VolkswagenEos-512319-2013
512319,2013,61860,2013VolkswagenGolf-512319-2013
512319,2013,327586,2013VolkswagenJetta-512319-2013
512319,2013,219304,2013VolkswagenPassat-512319-2013
512319,2013,60004,2013VolkswagenTiguan-512319-2013
512321,2013,48636,2013AcuraTL-512321-2013
512323,2013,107026,2013HondaFit-512323-2013
512323,2013,9604,2013HondaInsight-512323-2013
512326,2013,177688,2013HyundaiSanta Fe-512326-2013
512326,2013,211298,2013KiaSorento-512326-2013
512328,2013,3196,2013SubaruTribeca-512328-2013
512332,2013,244960,2013Chrysler200-512332-2013
512332,2013,186484,2013DodgeAvenger-512332-2013
512332,2013,105986,2013JeepCompass-512332-2013
512332,2013,151594,2013JeepPatriot-512332-2013
512333,2013,105986,2013JeepCompass-512333-2013
512333,2013,151594,2013JeepPatriot-512333-2013
512336,2013,86268,2013VolkswagenBeetle-512336-2013
512342,2013,106080,2013AcuraMDX-512342-2013
512342,2013,722,2013AcuraZDX-512342-2013
512342,2013,253356,2013HondaPilot-512342-2013
512344,2013,33694,2013HondaCrosstour-512344-2013
512345,2013,89500,2013AcuraRDX-512345-2013
512347,2013,209426,2013Mazda3-512347-2013
512347,2013,27768,2013Mazda5-512347-2013
512353,2013,34968,2013AcuraTSX-512353-2013
512357,2013,313594,2013ChevroletImpala-512357-2013
512358,2013,95200,2013ChevroletCaptiva Sport-512358-2013
512361,2013,78074,2013BMWX5-512361-2013
512361,2013,11060,2013BMWX6-512361-2013
512366,2013,257974,2013HondaOdyssey-512366-2013
512369,2013,115448,2013Chrysler300-512369-2013
512369,2013,102924,2013DodgeChallenger-512369-2013
512369,2013,196672,2013DodgeCharger-512369-2013
512370,2013,42084,2013ToyotaYaris-512370-2013
512372,2013,38188,2013SciontC-512372-2013
512372,2013,436498,2013ToyotaRAV4-512372-2013
512373,2013,76314,2013NissanJuke-512373-2013
512373,2013,325502,2013NissanRogue-512373-2013
512374,2013,436498,2013ToyotaRAV4-512374-2013
512381,2013,38902,2013MitsubishiLancer-512381-2013
512381,2013,24574,2013MitsubishiOutlander-512381-2013
512382,2013,38902,2013MitsubishiLancer-512382-2013
512388,2013,641446,2013NissanAltima-512388-2013
512388,2013,107792,2013NissanMaxima-512388-2013
512388,2013,177264,2013NissanPathfinder-512388-2013
512390,2013,2472,2013NissanGT-R-512390-2013
512391,2013,48636,2013AcuraTL-512391-2013
512392,2013,33694,2013HondaCrosstour-512392-2013
512393,2013,5718,2013SuzukiSX4-512393-2013
512394,2013,38902,2013MitsubishiLancer-512394-2013
512395,2013,13690,2013VolvoXC90-512395-2013
512398,2013,325502,2013NissanRogue-512398-2013
512399,2013,160588,2013ChevroletCamaro-512399-2013
512401,2013,17174,2013SubaruBRZ-512401-2013
512401,2013,247184,2013SubaruForester-512401-2013
512401,2013,153650,2013SubaruImpreza-512401-2013
512401,2013,85128,2013SubaruLegacy-512401-2013
512401,2013,236098,2013SubaruOutback-512401-2013
512403,2013,604360,2013ToyotaCorolla-512403-2013
512407,2013,89368,2013NissanMurano-512407-2013
512407,2013,25748,2013NissanQuest-512407-2013
512408,2013,89368,2013NissanMurano-512408-2013
512409,2013,87276,2013Mazda6-512409-2013
512416,2013,253356,2013HondaPilot-512416-2013
512417,2013,7156,2013HyundaiEquus-512417-2013
512417,2013,64660,2013HyundaiGenesis-512417-2013
512418,2013,35698,2013ScionxB-512418-2013
512419,2013,127572,2013ToyotaHighlander-512419-2013
512420,2013,127572,2013ToyotaHighlander-512420-2013
512421,2013,35846,2013ToyotaVenza-512421-2013
512422,2013,35846,2013ToyotaVenza-512422-2013
512425,2013,18010,2013ScionxD-512425-2013
512427,2013,90354,2013MiniCooper-512427-2013
512434,2013,236158,2013KiaSoul-512434-2013
512436,2013,132272,2013KiaForte-512436-2013
512437,2013,22442,2013HyundaiAzera-512437-2013
512437,2013,407296,2013HyundaiSonata-512437-2013
512437,2013,311786,2013KiaOptima-512437-2013
512437,2013,65930,2013KiaSportage-512437-2013
512438,2013,63912,2013BuickEncore-512438-2013
512438,2013,170752,2013ChevroletSonic-512438-2013
512439,2013,79406,2013FordTransit Connect-512439-2013
512440,2013,476384,2013ChevroletEquinox-512440-2013
512440,2013,197250,2013GMCTerrain-512440-2013
512441,2013,34582,2013ChevroletCorvette-512441-2013
512442,2013,34582,2013ChevroletCorvette-512442-2013
512448,2013,89500,2013AcuraRDX-512448-2013
512448,2013,616908,2013HondaCR-V-512448-2013
512449,2013,49256,2013MazdaCX-9-512449-2013
512452,2013,49256,2013MazdaCX-9-512452-2013
512454,2013,70990,2013ToyotaAvalon-512454-2013
512454,2013,408484,2013ToyotaCamry-512454-2013
512455,2013,70990,2013ToyotaAvalon-512455-2013
512455,2013,408484,2013ToyotaCamry-512455-2013
512456,2013,242234,2013ToyotaSienna-512456-2013
512460,2013,384794,2013FordExplorer-512460-2013
512465,2013,469140,2013FordFocus-512465-2013
512466,2013,469140,2013FordFocus-512466-2013
512468,2013,23514,2013Mazda2-512468-2013
512469,2013,40860,2013AcuraILX-512469-2013
512473,2013,18528,2013SmartFortwo-512473-2013
512478,2013,83933,2013DodgeJourney-512478-2013
512479,2013,83933,2013DodgeJourney-512479-2013
512480,2013,72750,2013Fiat500-512480-2013
512482,2013,242234,2013ToyotaSienna-512482-2013
512483,2013,120916,2013HyundaiAccent-512483-2013
512483,2013,81484,2013KiaRio-512483-2013
512486,2013,5718,2013SuzukiSX4-512486-2013
512490,2013,142146,2013FordFiesta-512490-2013
512492,2013,495824,2013HyundaiElantra-512492-2013
512492,2013,61622,2013HyundaiVeloster-512492-2013
512493,2013,248038,2013DodgeGrand Caravan-512493-2013
512493,2013,4218,2013VolkswagenRoutan-512493-2013
512494,2013,76314,2013NissanJuke-512494-2013
512498,2013,590560,2013FordFusion-512498-2013
512498,2013,64722,2013LincolnMKZ-512498-2013
512500,2013,591986,2013FordEscape-512500-2013
512501,2013,89500,2013AcuraRDX-512501-2013
512501,2013,616908,2013HondaCR-V-512501-2013
512504,2013,672362,2013HondaCivic-512504-2013
512505,2013,468456,2013ToyotaPrius-512505-2013
512507,2013,496448,2013ChevroletCruze-512507-2013
512508,2013,46188,2013ChevroletVolt-512508-2013
512510,2013,166776,2013DodgeDart-512510-2013
512518,2013,153650,2013SubaruImpreza-512518-2013
512519,2013,159088,2013MazdaCX-5-512519-2013
512524,2013,39532,2013VolvoXC60-512524-2013
512529,2013,39532,2013VolvoXC60-512529-2013
512530,2013,258286,2013NissanSentra-512530-2013
512544,2013,733356,2013HondaAccord-512544-2013
512548,2013,177264,2013NissanPathfinder-512548-2013
512549,2013,53024,2013BMWX1-512549-2013
512563,2013,24574,2013MitsubishiOutlander-512563-2013
512563,2013,49902,2013MitsubishiOutlander Sport-512563-2013
512564,2013,49902,2013MitsubishiOutlander Sport-512564-2013
512574,2013,76068,2013AudiA4-512574-2013
512574,2013,37328,2013AudiA5-512574-2013
512574,2013,44856,2013AudiA6-512574-2013
512574,2013,80710,2013AudiQ5-512574-2013
512581,2013,91054,2013BuickVerano-512581-2013
512599,2013,469140,2013FordFocus-512599-2013
LK013,2013,39703,2013FordTransit Connect-LK013-2013
LK014,2013,39703,2013FordTransit Connect-LK014-2013
LK017,2013,366678,2013HondaAccord-LK017-2013
LK018,2013,366678,2013HondaAccord-LK018-2013
LK031,2013,302180,2013ToyotaCorolla-LK031-2013
LK032,2013,302180,2013ToyotaCorolla-LK032-2013
LK045,2013,408484,2013ToyotaCamry-LK045-2013
LK046,2013,408484,2013ToyotaCamry-LK046-2013
LK047,2013,70990,2013ToyotaAvalon-LK047-2013
LK047,2013,408484,2013ToyotaCamry-LK047-2013
LK048,2013,70990,2013ToyotaAvalon-LK048-2013
LK048,2013,408484,2013ToyotaCamry-LK048-2013
LK051,2013,17484,2013AcuraTSX-LK051-2013
LK052,2013,17484,2013AcuraTSX-LK052-2013
LK057,2013,129109,2013FordEdge-LK057-2013
LK058,2013,129109,2013FordEdge-LK058-2013
B698410,2013,52993,2013JeepCompass-B698410-2013
B698410,2013,75797,2013JeepPatriot-B698410-2013
B698411,2013,52993,2013JeepCompass-B698411-2013
B698411,2013,75797,2013JeepPatriot-B698411-2013
513267,2013,106080,2013AcuraMDX-513267-2013
513267,2013,722,2013AcuraZDX-513267-2013
513267,2013,253356,2013HondaPilot-513267-2013
513275,2013,258218,2013FordEdge-513275-2013
513275,2013,51906,2013FordFlex-513275-2013
513275,2013,159920,2013FordTaurus-513275-2013
513275,2013,21586,2013LincolnMKS-513275-2013
513275,2013,12028,2013LincolnMKT-513275-2013
513276,2013,95200,2013ChevroletCaptiva Sport-513276-2013
513277,2013,121068,2013BuickEnclave-513277-2013
513277,2013,192934,2013ChevroletTraverse-513277-2013
513277,2013,179586,2013GMCAcadia-513277-2013
513278,2013,7156,2013HyundaiEquus-513278-2013
513278,2013,64660,2013HyundaiGenesis-513278-2013
513280,2013,7798,2013ChevroletCaprice-513280-2013
513282,2013,64686,2013CadillacCTS-513282-2013
513282,2013,160588,2013ChevroletCamaro-513282-2013
513286,2013,167866,2013DodgeJourney-513286-2013
513287,2013,468456,2013ToyotaPrius-513287-2013
513289,2013,113552,2013CadillacSRX-513289-2013
513298,2013,325502,2013NissanRogue-513298-2013
513304,2013,34582,2013ChevroletCorvette-513304-2013
513109,2013,1182,2013DodgeViper-513109-2013
513132,2013,1182,2013DodgeViper-513132-2013
513179,2013,313594,2013ChevroletImpala-513179-2013
513220,2013,85128,2013SubaruLegacy-513220-2013
513220,2013,236098,2013SubaruOutback-513220-2013
513221,2013,154372,2013FordMustang-513221-2013
513224,2013,115448,2013Chrysler300-513224-2013
513224,2013,102924,2013DodgeChallenger-513224-2013
513224,2013,196672,2013DodgeCharger-513224-2013
513225,2013,115448,2013Chrysler300-513225-2013
513225,2013,196672,2013DodgeCharger-513225-2013
513239,2013,3196,2013SubaruTribeca-513239-2013
513253,2013,86268,2013VolkswagenBeetle-513253-2013
513253,2013,31344,2013VolkswagenCC-513253-2013
513253,2013,8356,2013VolkswagenEos-513253-2013
513253,2013,61860,2013VolkswagenGolf-513253-2013
513253,2013,327586,2013VolkswagenJetta-513253-2013
513253,2013,219304,2013VolkswagenPassat-513253-2013
513253,2013,60004,2013VolkswagenTiguan-513253-2013
513254,2013,53024,2013BMWX1-513254-2013
513254,2013,4960,2013BMWZ4-513254-2013
513257,2013,38188,2013SciontC-513257-2013
513257,2013,35698,2013ScionxB-513257-2013
513258,2013,38188,2013SciontC-513258-2013
513258,2013,436498,2013ToyotaRAV4-513258-2013
513262,2013,8356,2013VolkswagenEos-513262-2013
513262,2013,61860,2013VolkswagenGolf-513262-2013
513263,2013,244960,2013Chrysler200-513263-2013
513263,2013,186484,2013DodgeAvenger-513263-2013
513264,2013,244960,2013Chrysler200-513264-2013
513264,2013,186484,2013DodgeAvenger-513264-2013
513266,2013,177688,2013HyundaiSanta Fe-513266-2013
513266,2013,211298,2013KiaSorento-513266-2013
513317,2013,76638,2013CadillacATS-513317-2013
515064,2013,125674,2013NissanFrontier-515064-2013
515064,2013,35532,2013NissanXterra-515064-2013
515065,2013,125674,2013NissanFrontier-515065-2013
515065,2013,35532,2013NissanXterra-515065-2013
515096,2013,25184,2013CadillacEscalade-515096-2013
515096,2013,3944,2013CadillacEscalade EXT-515096-2013
515096,2013,33052,2013ChevroletAvalanche-515096-2013
515096,2013,691796,2013ChevroletSilverado 1500-515096-2013
515096,2013,167004,2013ChevroletTahoe-515096-2013
515096,2013,265520,2013GMCSierra 1500-515096-2013
515096,2013,56604,2013GMCYukon-515096-2013
515097,2013,25184,2013CadillacEscalade-515097-2013
515097,2013,33052,2013ChevroletAvalanche-515097-2013
515097,2013,691796,2013ChevroletSilverado 1500-515097-2013
515097,2013,167004,2013ChevroletTahoe-515097-2013
515097,2013,265520,2013GMCSierra 1500-515097-2013
515097,2013,56604,2013GMCYukon-515097-2013
515142,2013,76520,2013FordExpedition-515142-2013
515142,2013,17226,2013LincolnNavigator-515142-2013
515150,2013,248038,2013DodgeGrand Caravan-515150-2013
515150,2013,4218,2013VolkswagenRoutan-515150-2013
515155,2013,28766,2013NissanArmada-515155-2013
515155,2013,31382,2013NissanTitan-515155-2013
515156,2013,28766,2013NissanArmada-515156-2013
515156,2013,31382,2013NissanTitan-515156-2013
512294,2013,159485,2013ToyotaTacoma-512294-2013
512295,2013,159485,2013ToyotaTacoma-512295-2013
512550,2013,45220,2013NissanLeaf-512550-2013
512551,2013,159088,2013MazdaCX-5-512551-2013
512557,2013,76068,2013AudiA4-512557-2013
512557,2013,37328,2013AudiA5-512557-2013
512557,2013,44856,2013AudiA6-512557-2013
513199,2013,313594,2013ChevroletImpala-513199-2013
513227,2013,1626,2013AudiR8-513227-2013
513256,2013,177688,2013HyundaiSanta Fe-513256-2013
513256,2013,211298,2013KiaSorento-513256-2013
513288,2013,97596,2013BuickLaCrosse-513288-2013
513288,2013,37370,2013BuickRegal-513288-2013
513288,2013,65118,2013CadillacXTS-513288-2013
513288,2013,476384,2013ChevroletEquinox-513288-2013
513288,2013,401188,2013ChevroletMalibu-513288-2013
513288,2013,197250,2013GMCTerrain-513288-2013
513291,2013,34582,2013ChevroletCorvette-513291-2013
513293,2013,257974,2013HondaOdyssey-513293-2013
513296,2013,107792,2013NissanMaxima-513296-2013
513296,2013,177264,2013NissanPathfinder-513296-2013
